source_id,target_id,weight,relation_type
1876520211,6572255995,0.4982508386705778,normal_user_relation
1876520211,6937284254,0.4820794447079669,normal_user_relation
1876520211,6975179441,0.3262726799064998,normal_user_relation
1877440863,1785015665,0.4416543369875951,normal_user_relation
1877440863,5866609976,0.5382453756713097,normal_user_relation
1877440863,6196872128,0.6006234236673357,normal_user_relation
1877440863,6528422353,0.4589253359352723,normal_user_relation
1877440863,6918030185,0.8369270149170316,normal_user_relation
1882988863,1785015665,0.7905458965798111,normal_user_relation
1882988863,6524739816,0.6265164178754867,normal_user_relation
1882988863,6604434432,0.406256993564045,normal_user_relation
1882988863,6672984629,0.6761400426478898,normal_user_relation
1882988863,6870036082,0.6840459548464719,normal_user_relation
1885213732,5223176357,0.7066252122609247,normal_user_relation
1885213732,5955332647,0.5629732522611051,normal_user_relation
1885213732,6436370744,0.8202941242238995,normal_user_relation
1885213732,6468743794,0.41820702858781383,normal_user_relation
1885213732,6610818455,0.6597377032109131,normal_user_relation
1885213732,6975179441,0.48956128684110783,normal_user_relation
1885213732,7003550019,0.5130328138816664,normal_user_relation
1889813927,5271479410,0.7013763963737047,normal_user_relation
1889813927,6211266023,0.2111119884315231,random
1889813927,6451493441,0.49192366110160046,normal_user_relation
1889813927,6729772182,0.5606148614347604,normal_user_relation
1889813927,6933826345,0.29035303255871947,normal_user_relation
1889813927,6937309858,0.772804716359971,normal_user_relation
1915247655,5568407504,0.4163237830417157,normal_user_relation
1915247655,5610456825,0.4500161034443439,normal_user_relation
1915247655,5661282092,0.46131926861559724,normal_user_relation
1915247655,6814266204,0.5618812030618276,normal_user_relation
1915247655,6937313953,0.23803570926803883,random
1915247655,7004382341,0.7444095197169609,normal_user_relation
1940515031,5645484069,0.2403788098115924,random
1940515031,5690142933,0.6182125529336987,normal_user_relation
1940515031,6354776518,0.528333086407241,normal_user_relation
1940515031,6358448328,0.4192040127359809,normal_user_relation
1940515031,7011843774,0.13288219741177887,random
1992484891,1889813927,0.6046053849719086,normal_user_relation
1992484891,5333355379,0.46143476079218554,normal_user_relation
1992484891,5771784545,0.6944957855148037,normal_user_relation
1992484891,7012412482,0.6842436318479277,normal_user_relation
1992484891,7027874398,0.49326252279700755,normal_user_relation
2012470457,5938354025,0.33496073246901903,normal_user_relation
2012470457,6303927116,0.4834733955339166,normal_user_relation
2012470457,6594458855,0.7434171342080895,normal_user_relation
2012470457,6720952863,0.6786232769451894,normal_user_relation
2012470457,6994842250,0.21148737973027526,random
2012470457,7011834118,0.4155283939440027,normal_user_relation
2106743881,5611684900,0.7949480603345718,normal_user_relation
2106743881,6488469502,0.3470819813413356,normal_user_relation
2106743881,6518403022,0.5441562023248494,normal_user_relation
2106743881,6754319823,0.7637975718321195,normal_user_relation
2106743881,7012394471,0.659977053561682,normal_user_relation
2141191560,3719968842,0.5619455474682207,normal_user_relation
2141191560,5157625858,0.7877405472445866,normal_user_relation
2141191560,6541989798,0.7167914747812827,normal_user_relation
2141191560,6544318514,0.6330277350112792,normal_user_relation
2141191560,6965689001,0.10595092261386418,random
2141191560,6978127275,0.520712962771512,normal_user_relation
2143114172,5626819590,0.5876007191855099,normal_user_relation
2143114172,5794894853,0.2502628884888428,normal_user_relation
2143114172,6553978743,0.8350112889298955,normal_user_relation
2143114172,6557435146,0.6007995677014408,normal_user_relation
2143114172,7012118332,0.1683863586916962,random
2143114172,7016940976,0.21896052859190263,random
2143114172,7019866924,0.8637684805232324,normal_user_relation
2158646272,1358822505,0.7267952097421848,normal_user_relation
2158646272,5172006207,0.4454724271603836,normal_user_relation
2158646272,5737551307,0.8993158643849739,normal_user_relation
2158646272,6314793781,0.5710745018948802,normal_user_relation
2158646272,7020018059,0.6733565070626286,normal_user_relation
2216205845,2106743881,0.7364799770982315,normal_user_relation
2216205845,5073192417,0.7215401571915276,normal_user_relation
2216205845,6520168001,0.7507985443450014,normal_user_relation
2216205845,6527640650,0.5128898123307772,normal_user_relation
2216205845,7027171069,0.6101746868898068,normal_user_relation
2378619183,5172006207,0.6437599853038456,normal_user_relation
2378619183,5635145902,0.5231833959802296,normal_user_relation
2378619183,5855795218,0.624608773213224,normal_user_relation
2378619183,6364740181,0.38347048028916797,normal_user_relation
2378619183,6552321214,0.5556083003417696,normal_user_relation
2378619183,6767119615,0.3915576677273251,normal_user_relation
2378619183,6940551494,0.19517685607389076,random
2378619183,7018906721,0.4604722798622607,normal_user_relation
2402195395,6484296720,0.5497565433334572,normal_user_relation
2402195395,6515666296,0.5498949993036304,normal_user_relation
2402195395,6521913922,0.6147614738582889,normal_user_relation
2402195395,6556492017,0.7512107284708756,normal_user_relation
2402195395,7013512534,0.8506029741541081,normal_user_relation
2402296502,5086408759,0.6312403756116478,normal_user_relation
2402296502,6463418857,0.7775139391120187,normal_user_relation
2402296502,6611110139,0.8565070950894798,normal_user_relation
2402296502,6916772644,0.16195063746355287,random
2402296502,6936751948,0.6198477564137699,normal_user_relation
2402296502,7020496051,0.5322439967453607,normal_user_relation
2415895401,5671306766,0.6866782522850248,normal_user_relation
2415895401,6495529219,0.4141874443924749,normal_user_relation
2705506463,5635145902,0.6387528909925166,normal_user_relation
2705506463,6898351800,0.7221700003569835,normal_user_relation
2857080520,2705506463,0.4635011883261147,normal_user_relation
2857080520,6303927116,0.6744426043372511,normal_user_relation
2857080520,6380805593,0.6548565044047345,normal_user_relation
2857080520,6520853877,0.5424564720044496,normal_user_relation
2857080520,6962523391,0.7516895069522758,normal_user_relation
2886731543,3901468525,0.21541876037638263,normal_user_relation
2886731543,5516918438,0.4878262637610123,normal_user_relation
2886731543,6728249583,0.4976497954671895,normal_user_relation
2927537071,6300018804,0.965647102519352,normal_user_relation
2927537071,7011901940,0.5533020859547109,normal_user_relation
2927537071,7020128779,0.2841679778435203,random
2945983433,6060579510,0.44894371927347276,normal_user_relation
2945983433,6303927116,0.6779374962534628,normal_user_relation
2945983433,6328509769,0.816098355170207,normal_user_relation
2945983433,6936751948,0.2519436736432569,normal_user_relation
2945983433,7012412496,0.831601877510147,normal_user_relation
2956434080,1889813927,0.9460472147562526,normal_user_relation
2956434080,2415895401,0.6799346967436137,normal_user_relation
2956434080,3318465541,0.7278547603419596,normal_user_relation
2956434080,6300018804,0.7507421220805004,normal_user_relation
2956434080,6940552366,0.2734229770804673,normal_user_relation
2996040555,3876165791,0.3361493453326011,normal_user_relation
2996040555,6517414705,0.3532738311190446,normal_user_relation
2996040555,6564127155,0.25748243152680533,normal_user_relation
3054998540,2927537071,0.8141956233131713,normal_user_relation
3054998540,5855795218,0.2835904393435797,normal_user_relation
3058849834,3316253562,0.8034568878018933,normal_user_relation
3058849834,6033990597,0.8402950674618757,normal_user_relation
3058849834,6354776518,0.636424023617963,normal_user_relation
3166819080,5274030185,0.8805598897712288,normal_user_relation
3166819080,6309946423,0.7275108517956335,normal_user_relation
3166819080,6541989798,0.4351130019509794,normal_user_relation
3166819080,6547872869,0.6759929503088054,normal_user_relation
3166819080,6940714224,0.26449917141257273,random
3166819080,6980132160,0.7460311192704117,normal_user_relation
3166819080,7003550572,0.27974265431153167,random
3170244434,3318465541,0.8871169893570008,normal_user_relation
3170244434,5889562206,0.4124496924463388,normal_user_relation
3170244434,6474617346,0.7396192207938508,normal_user_relation
3170244434,6526474227,0.9219634773091137,normal_user_relation
3170244434,6940203116,0.7218629822555276,normal_user_relation
3170244434,6941426665,0.2824275528939358,random
3177490255,3254567742,0.5494214079261626,normal_user_relation
3177490255,5333355379,0.7482557751690029,normal_user_relation
3177490255,5866609976,0.4377098135691034,normal_user_relation
3177490255,6126727727,0.47197231202501366,normal_user_relation
3177490255,6488469502,0.45582090395393166,normal_user_relation
3177490255,6520168001,0.6848432190063135,normal_user_relation
3177490255,6525589437,0.25310709142999693,normal_user_relation
3177490255,6725716280,0.5832177401742679,normal_user_relation
3177490255,7013513225,0.28508788787857486,random
3254567742,3561363394,0.9330621253790736,normal_user_relation
3254567742,5202956673,0.8154847444918303,normal_user_relation
3254567742,6168250621,0.6329640583208028,normal_user_relation
3254567742,6300018804,0.7534468542905046,normal_user_relation
3254567742,7012888971,0.48377033507906714,normal_user_relation
3316253562,2402195395,0.6918868577962078,normal_user_relation
3316253562,3058849834,0.9389159432646574,normal_user_relation
3316253562,6632532856,0.604845152379309,normal_user_relation
3318465541,5590826716,0.515933619579101,normal_user_relation
3318465541,6033990597,0.7053753563118874,normal_user_relation
3318465541,6292968623,0.2447109867288905,random
3318465541,6477228862,0.5698440225425967,normal_user_relation
3318465541,6576884483,0.9116730375058237,normal_user_relation
3318465541,7011671906,0.29853640506512225,random
3318465541,7020305520,0.7051164584005625,normal_user_relation
3443026134,6520006711,0.871820244121227,normal_user_relation
3443026134,6527640650,0.8220506712471864,normal_user_relation
3537262910,6598402381,0.530663919291141,normal_user_relation
3537262910,6673247192,0.7515593283885031,normal_user_relation
3537436844,2956434080,0.4641299655721518,normal_user_relation
3537436844,6424251250,0.6968141270697672,normal_user_relation
3537436844,6608257259,0.5674071031959214,normal_user_relation
3537436844,6765872253,0.36145068958445714,normal_user_relation
3537436844,6922029052,0.4807961902622502,normal_user_relation
3537436844,6960215493,0.17114481122290293,random
3537436844,7011848562,0.6806826707184986,normal_user_relation
3561363394,5892163264,0.6548314918518225,normal_user_relation
3561363394,6517414705,0.42523693372571647,normal_user_relation
3561363394,6658229763,0.835835974810738,normal_user_relation
3561363394,6847452811,0.8212377198326273,normal_user_relation
3561363394,6998095861,0.6518891962762439,normal_user_relation
3630991873,3443026134,0.48717878841494305,normal_user_relation
3630991873,6474617346,0.7525302225356569,normal_user_relation
3630991873,6535523180,0.7843676948700815,normal_user_relation
3719968842,3537436844,0.8302804610395746,normal_user_relation
3719968842,6168250621,0.36674587997949604,normal_user_relation
3719968842,6328509769,0.6369365329478587,normal_user_relation
3719968842,6559578812,0.677808742405108,normal_user_relation
3719968842,6875547543,0.3751564832523162,normal_user_relation
3769743610,5193399946,0.5058953534723409,normal_user_relation
3769743610,6470713550,0.8615247677930868,normal_user_relation
3769743610,6530775506,0.4155979543260593,normal_user_relation
3769743610,6532376874,0.5692875181837465,normal_user_relation
3769743610,6729772182,0.6087981749055795,normal_user_relation
3769743610,6796626236,0.4863866831485437,normal_user_relation
3769743610,6988729697,0.5579533380014969,normal_user_relation
3802005730,3166819080,0.7070196577354113,normal_user_relation
3802005730,6519566338,0.6430167929348689,normal_user_relation
3802005730,6559578812,0.46396561342034826,normal_user_relation
3802005730,6751245238,0.27027412070297274,random
3802005730,6792090479,0.7174862195989444,normal_user_relation
3802005730,7003080135,0.37024575006500615,normal_user_relation
3809676617,5510117544,0.5405797784952271,normal_user_relation
3809676617,5601712759,0.4181539555753444,normal_user_relation
3809676617,6495529219,0.6077664506383664,normal_user_relation
3809676617,6780056560,0.4702136286020823,normal_user_relation
3809676617,7001214599,0.19341357557393735,random
3809676617,7020013442,0.8881008259982626,normal_user_relation
3847235879,1876520211,0.39047005916970107,normal_user_relation
3847235879,5114630924,0.18602519820907454,random
3847235879,5637336491,0.7997242256341974,normal_user_relation
3847235879,5743000935,0.6758404939570225,normal_user_relation
3848477456,6060350486,0.2985630726786045,normal_user_relation
3848477456,6096141302,0.4799727832890226,normal_user_relation
3848477456,6637715668,0.5486329435766666,normal_user_relation
3848477456,6737935518,0.6790903405313926,normal_user_relation
3848477456,7011831524,0.8864582087888981,normal_user_relation
3848477456,7014403881,0.24903357467029585,random
3876165791,6487081807,0.5221468467867774,normal_user_relation
3876165791,6536409458,0.49485943010968525,normal_user_relation
3876165791,6547872869,0.8132795707675753,normal_user_relation
3901468525,5881812880,0.3120353786089829,normal_user_relation
3901468525,6523346103,0.2949007664347299,normal_user_relation
3901468525,6528422353,0.44003571117661483,normal_user_relation
3901468525,6610818455,0.9076078214448315,normal_user_relation
3901468525,7011859043,0.6054891121221677,normal_user_relation
3901468525,7012436202,0.1357739467094572,random
3947278169,2886731543,0.8253519854401272,normal_user_relation
3947278169,6210496010,0.4473815626103068,normal_user_relation
3947278169,6474954742,0.8342756545644512,normal_user_relation
3947278169,6520168001,0.6885585367766767,normal_user_relation
3947278169,6940219332,0.18386952470661685,random
3947278169,6941098030,0.7480066622060657,normal_user_relation
3952303886,6068933500,0.4863981867722964,normal_user_relation
3952303886,6619647989,0.6011420277735109,normal_user_relation
3952303886,6782677619,0.6959874665318735,normal_user_relation
3952303886,6924629959,0.8109619986680856,normal_user_relation
3952303886,6933761420,0.5021174125552011,normal_user_relation
3952303886,7027866790,0.2916526036893663,random
5057011604,2012470457,0.7484911911215129,normal_user_relation
5057011604,6354776518,0.5978944313486005,normal_user_relation
5057011604,6489808721,0.29137471742425575,normal_user_relation
5057011604,6780056560,0.640471272510261,normal_user_relation
5057011604,6933761420,0.5172420578233177,normal_user_relation
5070965424,5240346047,0.3247266840587081,normal_user_relation
5070965424,6482188651,0.6696033711029525,normal_user_relation
5070965424,6512850809,0.5892593398160137,normal_user_relation
5070965424,6697460231,0.5859949745254245,normal_user_relation
5070965424,6783774854,0.6379666282632581,normal_user_relation
5070965424,6875557192,0.29043764974592784,random
5070965424,7011938522,0.1950081505657384,random
5073192417,1800408110,0.444141738831822,normal_user_relation
5073192417,5172006207,0.5823617894514762,normal_user_relation
5073192417,6513521756,0.43265156484074024,normal_user_relation
5073192417,6618301470,0.6155246526420257,normal_user_relation
5073192417,7012265181,0.11768380523935462,random
5073192417,7012411814,0.6839484109961369,normal_user_relation
5086408759,2141191560,0.6583838118015246,normal_user_relation
5086408759,6618301470,0.3631893315555514,normal_user_relation
5086408759,6977144018,0.5373001109700257,normal_user_relation
5114630924,3947278169,0.30429212169657127,normal_user_relation
5114630924,6031775799,0.3260412212456586,normal_user_relation
5114630924,6567952454,0.4089458542096238,normal_user_relation
5151269269,6099859586,0.24236557961900432,random
5151269269,6370408806,0.6862686856730318,normal_user_relation
5151269269,6728249583,0.5498680093421647,normal_user_relation
5157625858,1800408110,0.2882167907023119,normal_user_relation
5157625858,6211266023,0.627318407298961,normal_user_relation
5157625858,6518403022,0.5315396147253121,normal_user_relation
5157625858,6595575870,0.6305984826461273,normal_user_relation
5157625858,6604434432,0.5903558300680429,normal_user_relation
5157625858,6751245431,0.7300372640758708,normal_user_relation
5157625858,6936467526,0.27087623257852966,random
5157625858,7012423414,0.2513339524361952,random
5158410579,6358434491,0.7043756099111482,normal_user_relation
5158410579,6528999240,0.8003858407921147,normal_user_relation
5158410579,6547872869,0.4837544883072659,normal_user_relation
5158410579,6576896701,0.34198686008010126,normal_user_relation
5158410579,6941094176,0.2735724298809672,normal_user_relation
5172006207,5568407504,0.8146414555767802,normal_user_relation
5172006207,6013918088,0.27887005947068155,normal_user_relation
5172006207,6506692364,0.7832808471575288,normal_user_relation
5193399946,5202956673,0.3461494144823939,normal_user_relation
5193399946,5621860768,0.32341945823157076,normal_user_relation
5193399946,5737551307,0.2872089435276535,normal_user_relation
5193399946,5881960410,0.530967122184091,normal_user_relation
5193399946,6875539424,0.3550650950975999,normal_user_relation
5202956673,5430017346,0.8942901164214732,normal_user_relation
5202956673,5503139901,0.4640635989638433,normal_user_relation
5202956673,5881812880,0.8437237675569944,normal_user_relation
5202956673,6060579510,0.35094785581529175,normal_user_relation
5202956673,6960145895,0.39883156669251535,normal_user_relation
5202956673,7015040349,0.21093480171068985,random
5205265483,3537262910,0.7212647938052179,normal_user_relation
5205265483,6519186322,0.9062903480691025,normal_user_relation
5205265483,6604723612,0.3361828228667585,normal_user_relation
5205265483,6618301470,0.8273777880888566,normal_user_relation
5205265483,7012436087,0.48134982739837645,normal_user_relation
5208649343,3876165791,0.7141396385896654,normal_user_relation
5208649343,6126727727,0.5848607378296842,normal_user_relation
5208649343,6328509769,0.42073043520032644,normal_user_relation
5208649343,6559578812,0.3648101142540957,normal_user_relation
5208649343,6825460626,0.37749058720060613,normal_user_relation
5223176357,6520853877,0.4726149053338119,normal_user_relation
5223176357,6525589437,0.2889870318007898,normal_user_relation
5223176357,6965549630,0.18619557882299215,random
5225841788,5057011604,0.5340721738820294,normal_user_relation
5225841788,5601712759,0.4189863789209505,normal_user_relation
5225841788,6126727727,0.14212602529509213,random
5225841788,6814266204,0.785500627052357,normal_user_relation
5225841788,7012356679,0.1359037398923231,random
5228303944,3847235879,0.4916467308273022,normal_user_relation
5228303944,5208649343,0.4247544762092766,normal_user_relation
5228303944,5607453807,0.6589847374979745,normal_user_relation
5228303944,5626850957,0.3390310242387903,normal_user_relation
5228303944,6058256335,0.573814757495215,normal_user_relation
5228303944,6207309265,0.49854050194688593,normal_user_relation
5228303944,6787451041,0.7466937120326471,normal_user_relation
5228303944,7003581492,0.12280323832760304,random
5228303944,7004353987,0.5800876038009087,normal_user_relation
5240346047,5228303944,0.5055475548484993,normal_user_relation
5240346047,5661282092,0.8052072047927483,normal_user_relation
5240346047,6636810972,0.6556893604024152,normal_user_relation
5269638690,1257956371,0.6972648296326024,normal_user_relation
5269638690,3719968842,0.5227721692436176,normal_user_relation
5269638690,5622673697,0.879957128109546,normal_user_relation
5269638690,6519566338,0.6354840100654595,normal_user_relation
5269638690,6542848816,0.3681827260985086,normal_user_relation
5269638690,6720952863,0.30379320339818267,normal_user_relation
5269638690,6772463650,0.8649933416168476,normal_user_relation
5269638690,7012848301,0.6897146721278617,normal_user_relation
5271304443,2378619183,0.7749800957241568,normal_user_relation
5271304443,6489808721,0.5066538908872749,normal_user_relation
5271304443,6520853877,0.5167483535325278,normal_user_relation
5271304443,6780056560,0.6262435897042902,normal_user_relation
5271304443,6974724623,0.6952008326463732,normal_user_relation
5271479410,1685989717,0.7555980123861545,normal_user_relation
5271479410,5579205867,0.33064208114732196,normal_user_relation
5271479410,6006570033,0.4866559485392484,normal_user_relation
5271479410,6523248436,0.7427682008972689,normal_user_relation
5271479410,6941483873,0.2361309423584484,normal_user_relation
5274030185,6031775799,0.5528858258344393,normal_user_relation
5274030185,6436370744,0.43601266726793525,normal_user_relation
5274030185,6527863918,0.8367997655224528,normal_user_relation
5274030185,6611387336,0.12337216104539939,random
5274030185,6862958627,0.529078093499917,normal_user_relation
5274030185,7012889243,0.7802859174559007,normal_user_relation
5274030185,7015030565,0.22704841291377545,random
5319011414,6128077487,0.6169947522525279,normal_user_relation
5319011414,6697425942,0.583387394347981,normal_user_relation
5333355379,1257956371,0.7112360878761186,normal_user_relation
5333355379,6495529219,0.669286744936219,normal_user_relation
5333355379,6519566338,0.5134896151066173,normal_user_relation
5333355379,6528422353,0.8890154309571179,normal_user_relation
5333355379,6965689001,0.2430855043298968,random
5333355379,7011938522,0.7669844358502163,normal_user_relation
5360830731,5604335451,0.38378791084623576,normal_user_relation
5360830731,5999909131,0.6941337052615895,normal_user_relation
5360830731,6211266023,0.7155351629730791,normal_user_relation
5360830731,6557435146,0.6441551700655206,normal_user_relation
5360830731,7004351330,0.4356710835343913,normal_user_relation
5360830731,7015202604,0.21138260335070308,random
5430017346,3809676617,0.4319351079905687,normal_user_relation
5430017346,6504596297,0.6698934491300734,normal_user_relation
5430017346,6518403022,0.8084361324469038,normal_user_relation
5430017346,6520168001,0.9426419329034947,normal_user_relation
5430017346,7014391848,0.702956475791777,normal_user_relation
5441634487,3630991873,0.7698907523659464,normal_user_relation
5441634487,5706372679,0.5084904172523506,normal_user_relation
5441634487,6564127155,0.3899436318242687,normal_user_relation
5441634487,6572746932,0.14789847787479185,random
5441634487,6983540602,0.2858747186198374,random
5446806763,5070965424,0.4961265548959784,normal_user_relation
5446806763,5073192417,0.3609035423454615,normal_user_relation
5446806763,6780056560,0.8453353360327107,normal_user_relation
5446806763,6788872717,0.3825264289949523,normal_user_relation
5446806763,6981564390,0.7115121570749561,normal_user_relation
5455534415,5838089971,0.7831739422827393,normal_user_relation
5455534415,6535935227,0.3963683339005802,normal_user_relation
5455534415,6612826938,0.5174220429752742,normal_user_relation
5456601825,6126727727,0.5780020301417816,normal_user_relation
5456601825,6564318706,0.9069456565459271,normal_user_relation
5456601825,6788872717,0.7635253074437023,normal_user_relation
5456601825,7012691589,0.28825233988894694,random
5466199081,5269638690,0.19902867642880204,spammer_relation
5466199081,5441634487,0.19575375647690973,spammer_relation
5466199081,5829355191,0.12081343535176774,spammer_relation
5466199081,6358434491,0.12078542294370614,spammer_relation
5466199081,6521913922,0.25713439726536746,spammer_relation
5466199081,6559578812,0.21987323840258957,spammer_relation
5466199081,6574368661,0.8773433857843606,spammer_relation
5466199081,6606024937,0.8354558187050766,spammer_circle
5466199081,6672984629,0.17502786935706055,spammer_relation
5466199081,6824395599,0.8879912268049157,spammer_circle
5466199081,6941439881,0.8554417053160297,spammer_relation
5466199081,6941602417,0.9631950804034761,spammer_relation
5466199081,6966404467,0.9225438471556753,spammer_relation
5466199081,6968496650,0.8056606452488548,spammer_relation
5466199081,6980131896,0.6797963651313104,spammer_relation
5466199081,6989051721,0.7414495229656456,spammer_relation
5466199081,6996362699,0.7275276534820864,spammer_relation
5466199081,7003581492,0.7769290887808763,spammer_relation
5466199081,7003815781,0.976542958763942,spammer_relation
5466199081,7011848423,0.8834897932188975,spammer_relation
5466199081,7011849086,0.8936883473617339,spammer_relation
5466199081,7011890719,0.8835928013769652,spammer_relation
5466199081,7012114707,0.9742563020564652,spammer_relation
5466199081,7012409196,0.9566819825529823,spammer_relation
5466199081,7012952195,0.9532689339910011,spammer_circle
5466199081,7016224150,0.9087035437001593,spammer_relation
5466199081,7016497750,0.9443777776780815,spammer_relation
5466199081,7018840764,0.9464441341817208,spammer_circle
5503139901,3901468525,0.8577750795063246,normal_user_relation
5503139901,5269638690,0.44987974157770183,normal_user_relation
5503139901,6303927116,0.5211930660945185,normal_user_relation
5503139901,6482188651,0.45485619415627904,normal_user_relation
5503139901,7016727459,0.9386888320619,normal_user_relation
5510117544,5518132223,0.2866878810005524,normal_user_relation
5510117544,6572255995,0.6771979299642983,normal_user_relation
5510117544,6610818455,0.4870529508709488,normal_user_relation
5510117544,6788872717,0.34984848718834605,normal_user_relation
5510117544,7012412284,0.2457475448450667,random
5510117544,7015048077,0.6675652698198082,normal_user_relation
5516918438,5456601825,0.8084591436138202,normal_user_relation
5516918438,6301707571,0.8296058248876044,normal_user_relation
5516918438,6482188651,0.7018594733864072,normal_user_relation
5516918438,6941094168,0.2698843384897124,random
5518132223,2857080520,0.2866788180949473,normal_user_relation
5518132223,2886731543,0.9650565853104618,normal_user_relation
5518132223,5626819590,0.5601961559168475,normal_user_relation
5518132223,6528889972,0.33516487081262497,normal_user_relation
5518132223,6941483881,0.39575091015453645,normal_user_relation
5536852753,6495529219,0.6207054694615648,normal_user_relation
5536852753,6523248436,0.8199763482993376,normal_user_relation
5536852753,6717834856,0.42058105313549315,normal_user_relation
5543901720,5516918438,0.4539044369675203,normal_user_relation
5543901720,6020419673,0.8022482556040709,normal_user_relation
5543901720,6568050684,0.8815347066484207,normal_user_relation
5568407504,5223176357,0.24908512265140964,normal_user_relation
5568407504,6581567476,0.5894671495377276,normal_user_relation
5568407504,6697425942,0.6794391357315046,normal_user_relation
5571476975,1800408110,0.7535210207145624,normal_user_relation
5571476975,6301707571,0.5454634878833433,normal_user_relation
5571476975,6563181970,0.6370969118405947,normal_user_relation
5571476975,6750709161,0.442618674258441,normal_user_relation
5571476975,6940716014,0.27739988190604914,random
5571476975,7012951897,0.8221552974172985,normal_user_relation
5579205867,1685989717,0.4196971928765983,normal_user_relation
5579205867,5446806763,0.647082474033268,normal_user_relation
5579205867,6060350486,0.7409673886380417,normal_user_relation
5579205867,6358434491,0.8978519379588625,normal_user_relation
5579205867,6554930416,0.5981841695317036,normal_user_relation
5579205867,6922029052,0.16039539549284346,random
5579205867,6964236810,0.7993931765892921,normal_user_relation
5590826716,2927537071,0.5272860994488267,normal_user_relation
5590826716,5705867662,0.3221927202356227,normal_user_relation
5590826716,6528999240,0.2627651488101277,normal_user_relation
5601712759,5568407504,0.3535595738708583,normal_user_relation
5601712759,6086116393,0.5524174120023964,normal_user_relation
5601712759,6146076028,0.43039633403377614,normal_user_relation
5601712759,6463418857,0.567892431143689,normal_user_relation
5601712759,6728249583,0.4696243628891115,normal_user_relation
5601712759,7011913141,0.7559619095085277,normal_user_relation
5604335451,6576896701,0.4816194878670685,normal_user_relation
5604335451,6864975915,0.8668468809327281,normal_user_relation
